SENTENCE_ID,PMID,TYPE,NUMBER,SENT_START_INDEX,SENTENCE,SECTION_HEADER,NORMALIZED_SECTION_HEADER,Column,Column
10919,,,,,"CONCLUSION: We demonstrated a differential effect of albendazole and paclitaxel in a xenograft model of ovarian carcinoma; albendazole suppressed ascites formation by inhibiting VEGF secretion, and paclitaxel exerted its effects by direct cytotoxicity.",,,,
10920,,,,,The effects of albendazole were assessed against Giardia duodenalis in vitro and compared with those of tinidazole and metronidazole.,,,,
10921,,,,,The effects of albendazole were assessed against Giardia duodenalis in vitro and compared with those of tinidazole and metronidazole.,,,,
10922,,,,,These results provide new insights into the antiangiogenic effects of albendazole.,,,,
10923,,,,,We hypothesized that the anti-VEGF effect of albendazole (ABZ) could be mediated through inhibition of tumoral HIF-1alpha.,,,,
10924,,,,,"Concerning phase II of biotransformation, the formation of glucose conjugates of ABZ, FLU, and FLUR was observed.",,,,
10925,,,,,"After a long (15 h) freezing at -80 degrees C or heating (up to 14 h at +30 degrees C) the kinetics of substrate saturation of GST after incubation with albendazole show the sigmoidal or ""double sigmoidal"" shape, pointing out the quaternary GST structure as a complex of ""frozen subunits"".",,,,
10926,,,,,"In order to evaluate the potential trichomonicidal activity of benzimidazoles, the effects of thiabendazole, mebendazole and albendazole were analyzed on the multiplication, general morphology and ultrastructure of T. foetus.",,,,
10927,,,,,The in vivo S-oxidation of albendazole was measured from the pharmacokinetic profile of albendazole sulphoxide and sulphone determined in young male sheep receiving oral albendazole (1.9 mg/kg).,,,,
10928,,,,,This study was conducted to evaluate whether azithromycin has a pharmacokinetic interaction with the combination of ivermectin and albendazole.,,,,
10929,,,,,"No combinations (ALB-PZQ, ALB-IVM and ALB-DEC) were superior to ALB against Ascaris lumbricoides and hookworm infections, whilst IVM, but not PZQ or DEC, added to the effect of ALB in the treatment of Trichuris trichiura.",,,,
10930,,,,,"Although TCBZ has excellent activity against mature and immature stages of the liver fluke, Fasciola hepatica, ABZ action is restricted to flukes older than 12 wk.",,,,
10931,,,,,"The wider benefits of the annual public health intervention-collateral benefits--therefore include deworming, improved nutritional status, increased growth, improved school performance and attendance, and improved haemoglobin status as a result of the impact of albendazole on hookworm, a major cause of anaemia.",,,,
10932,,,,,"A simple, rapid, and highly sensitive ion pair liquid chromatographic method for the determination of albendazole sulfoxide, albendazole 2-aminosulfone, and albendazole sulfone, which constitute the marker residue of albendazole in animal tissues (muscle, fat, liver, and kidney), is described.",,,,
10933,,,,,"A simple, rapid, and highly sensitive ion pair liquid chromatographic method for the determination of albendazole sulfoxide, albendazole 2-aminosulfone, and albendazole sulfone, which constitute the marker residue of albendazole in animal tissues (muscle, fat, liver, and kidney), is described.",,,,
10934,,,,,"Scanning electron microscopy (SEM) was employed to observe the effects of ivermectin (IVM), diethylcarbamazine (DEC), and albendazole (ALB) alone, and the drugs in combination (ALB+IVM and ALB+DEC) against infective third stage larvae (L3) of nocturnally subperiodic (NSP) Brugia malayi (Narathiwat strain) in vitro.",,,,
10935,,,,,"The in vitro effect of albendazole, ivermectin, diethylcarbamazine, and their combinations against infective third-stage larvae of nocturnally subperiodic Brugia malayi (Narathiwat strain): scanning electron microscopy.",,,,
10936,,,,,A significant (p < 0.05) inhibition of (-) ABZSO production by liver microsomes was observed after ABZ incubation in the presence of erythromycin (cattle = 21%) and ketoconazole (sheep = 36%).,,,,
10937,,,,,"The results obtained, after contact of parasites with the antiparasitic drugs for 24h, show that the adherence method is more sensitive than the multiplication method for low and moderate inhibitory concentrations of albendazole.",,,,
10938,,,,,"Consequently, the interaction between albendazole and enrofloxacin could be of clinical significance and may require monitoring and adjustment of enrofloxacin dosage.",,,,
10939,,,,,We hypothesize that albendazole is metabolized by CYP3A4 enzymes in the intestinal mucosa.,,,,
10940,,,,,Both in vitro and in vivo methods were used to assess the role of P-glycoprotein-mediated albendazole transport.,,,,
10941,,,,,A nutritionally induced impairment in the affinity of microsomal mixed-function oxidases responsible of ABZ oxidation may be responsible for the observed changes in the liver microsomal sulphoxidation of ABZ in the feed-restricted calf.,,,,
10942,,,,,"Incubation with IV alone produced the most damage to the protoscolices as indicated by viability loss, decreased protein content, and altered hsp60 and hsp70 levels; incubation with IV + ALB produced less damage as manifested by fewer changes in the aforementioned damage parameters but PZ and PZ + ALB, in this context, were poor anthelmintics.",,,,
10943,,,,,"Incubation with IV alone produced the most damage to the protoscolices as indicated by viability loss, decreased protein content, and altered hsp60 and hsp70 levels; incubation with IV + ALB produced less damage as manifested by fewer changes in the aforementioned damage parameters but PZ and PZ + ALB, in this context, were poor anthelmintics.",,,,
10944,,,,,Albendazole-induced amegakaryocytic thrombocytopenic purpura.,,,,
10945,,,,,[Aplastic anemia induced by albendazole].,,,,
10946,,,,,The albendazole-induced sterility was therefore reversible.,,,,
10947,,,,,Albendazole-induced pseudomembranous colitis.,,,,
10948,,,,,"In the univariate analysis of prognostic factors for seizure recurrence, the development of brain calcifications caused by albendazole was the only factor associated with a significantly higher rate of relapse (p = 0.004).",,,,
10949,,,,,Acute hepatitis in a paediatric patient: immune-mediated drug-induced liver injury or albendazole-induced autoimmune hepatitis?,,,,
10950,,,,,"ABZ inhibited proliferation, induced cell death and apoptosis in CCA cells in vitro.",,,,
10951,,,,,Albendazole-induced autophagy blockade contributes to elevated apoptosis in cholangiocarcinoma cells through AMPK/mTOR activation.,,,,
10952,,,,,Albendazole induces immunotherapy response by facilitating ubiquitin-mediated PD-L1 degradation.,,,,
10953,,,,,"In this study, we evaluated the nephrotoxicity caused by ABZ and ABZ-loaded solid lipid nanoparticles (SLNs) in mice with experimental hydatid cyst.",,,,
10954,,,,,Immediate treatment with intravenous pulse methylprednisolone and oral albendazole resulted in complete recovery.,,,,
10955,,,,,Albendazole induces the terminal differentiation of acute myeloid leukaemia cells to monocytes by stimulating the Kruppel-like factor 4-dihydropyrimidinase-like 2A (KLF4-DPYSL2A) axis.,,,,
10956,,,,,"CONCLUSION: Mebendazole and albendazole were shown to cause selective cancer cell death via a mechanism of classical apoptosis and cell cycle arrest, involving the destabilisation of microtubules.",,,,
10957,,,,,"Albendazole is a mainstay of medical therapy for neurocysticercosis, and here we present a case of hypersensitivity to albendazole leading to life-threatening disease progression.",,,,
10958,,,,,Forty 8-week-old goats were allocated to five groups of equal size to determine the optimal dosage of albendazole against experimentally induced 14-week-old Fasciola hepatica infections.,,,,
10959,,,,,"Injudicious use of antihelmintics like albendazole (ALB) can cause cyst degeneration and perilesional inflammation, thus rendering asymptomatic individuals symptomatic with seizures, headache, vascular events, or cerebral edema.",,,,
10960,,,,,"Injudicious use of antihelmintics like albendazole (ALB) can cause cyst degeneration and perilesional inflammation, thus rendering asymptomatic individuals symptomatic with seizures, headache, vascular events, or cerebral edema.",,,,
10961,,,,,"However, the use of albendazole can provoke certain neurological symptoms as a result of the immune response triggered by the dead worms.",,,,
10962,,,,,Symptoms of perianal itching and visualization of visible motile worms persisted for 6 months despite being treated with multiple courses of albendazole causing a lot of frustration and distress to the caregivers.,,,,
10963,,,,,Albendazole-induced anagen effluvium.,,,,
10964,,,,,"Although corticosteroid administration is not recommended in Loa loa ivermectin-induced encephalopathy, in this case of Loa loa albendazole-induced encephalopathy it may have played a therapeutic role.",,,,
10965,,,,,"Taken together, our data indicate that ABZ-induced SIRT3 downregulation promotes its microtubule-destabilizing effect, and that the non-mitotic effect of ABZ largely triggers apoptosis of U937 cells via SIRT3/ROS/p38 MAPK/TTP axis-mediated TNF-alpha upregulation.",,,,
10966,,,,,The treatment response to albendazole and resulting changes in eosinophilia and imaging studies were analyzed in patients diagnosed with toxocariasis.,,,,
10967,,,,,This was the second fatal case being reported in the literature as a consequence of albendazole-induced myelosuppression.,,,,
10968,,,,,The combined treatment showed effective inhibition against parasite infection due to induction of host response and alleviated liver injury; meanwhile albendazole caused serious liver problem.,,,,
10969,,,,,It is concluded that at therapeutic doses it is unlikely that mebendazole or albendazole will induce theophylline toxicity if co-administered with the bronchodilator.,,,,
10970,,,,,"The number of serious adverse events due to drug interaction induced by ADZ and PZQT were six and two, respectively.",,,,
10971,,,,,Jaundice due to albendazole.,,,,
10972,,,,,"Al, Ar, Pzq and Mf produced morphological degeneration and induced shedding tails of cercariae after 24 h exposure.",,,,
10973,,,,,The present results showed that ABZ causes oxidative cleavage on calf-thymus DNA suggesting that this compound can break DNA.,,,,
10974,,,,,"Here, we report a patient with SS and thrombocytopenia caused by albendazole.",,,,
10975,,,,,"Treatment failures of human cystic echinococcosis (CE) with albendazole (ABZ) have attributed to its low solubility and poor drug absorption rate, resulting in low drug level in plasma.",,,,
10976,,,,,"We present herein a case with albendazole-induced leukopenia and thrombocytopenia, which to our knowledge has never been reported in the literature.",,,,
10977,,,,,"We present herein a case with albendazole-induced leukopenia and thrombocytopenia, which to our knowledge has never been reported in the literature.",,,,
10978,,,,,Albendazole-induced bicytopenia.,,,,
10979,,,,,Albendazole-induced cirrhosis decompensation and pancytopenia.,,,,
10980,,,,,Albendazole-induced autoimmune hepatitis.,,,,
10981,,,,,"This time, the patient was diagnosed with drug-induced liver injury due to albendazole, based on information from the clinical record, history of drug consumption, clinical and laboratory tests improved after discontinuing the medication and after discarding other possible causes; this diagnosis was supported by the CIOMS/RUCAM scale, which showed a ""likely"" correlation between hepatocellular damage and drug toxicity etiology.",,,,
